user_id,course_id,completed,rating
199,5,True,4.0
199,48,True,4.9
199,40,True,4.0
199,89,True,4.2
200,11,True,3.5
200,33,True,5.0
200,5,False,
200,9,True,5.0
200,83,True,4.1
200,106,False,
201,58,True,4.7
201,54,True,3.7
201,106,True,3.0
201,104,True,3.0
201,52,False,
201,110,False,
201,53,True,4.3
201,119,True,4.9
201,56,False,
201,64,True,2.7
201,30,True,3.3
202,74,True,3.8
202,71,True,4.1
202,75,False,
202,79,False,
202,85,True,3.3
202,73,True,3.8
202,78,False,
202,80,True,3.8
202,76,True,3.1
202,15,True,3.4
202,94,False,
202,5,True,4.3
203,83,True,4.0
203,69,True,4.4
203,74,False,
203,76,True,5.0
203,84,False,
203,72,True,3.2
203,85,False,
203,3,True,4.1
203,70,True,3.6
204,80,True,3.4
204,82,True,4.6
204,81,True,3.8
204,69,True,3.6
204,77,True,4.2
204,84,False,
204,74,True,4.4
204,85,True,4.6
204,72,True,5.0
204,40,True,4.8
204,111,True,4.6
205,66,True,4.7
205,57,True,2.8
205,58,True,3.7
205,62,True,3.7
205,67,True,3.5
205,54,True,3.8
205,94,False,
205,33,True,4.7
206,118,False,
206,113,True,5.0
206,104,True,3.7
206,114,True,2.7
206,107,True,4.8
206,20,True,4.2
206,97,False,
207,43,True,4.5
207,47,True,3.8
207,46,False,
207,50,True,4.8
207,49,True,4.0
207,40,True,3.9
207,48,True,3.4
207,39,True,4.7
207,38,True,4.2
207,59,True,4.0
208,29,True,3.5
208,33,True,3.6
208,21,True,4.5
208,25,True,4.7
208,27,True,4.4
208,32,True,4.5
208,24,True,3.8
208,30,False,
208,28,True,3.6
208,58,True,4.1
208,67,True,3.9
208,5,True,3.3
209,53,False,
209,63,True,4.0
209,71,True,4.8
210,46,True,4.7
210,45,False,
210,8,True,3.7
210,38,True,4.1
210,48,True,4.5
210,15,True,4.2
210,12,False,
210,5,True,4.5
210,9,True,2.8
210,18,True,4.1
210,77,True,4.2
210,87,True,3.9
211,46,True,3.6
211,42,True,4.6
211,39,True,4.0
211,40,True,4.6
211,47,True,5.0
211,35,True,4.0
211,36,True,3.0
211,104,True,3.9
211,22,True,5.0
212,23,True,3.8
212,95,True,5.0
212,22,True,4.6
212,101,True,3.7
212,21,False,
212,20,False,
212,86,True,4.9
212,92,True,4.2
212,31,True,5.0
212,90,True,3.9
212,2,True,3.8
212,27,False,
213,70,True,4.7
213,115,False,
213,81,True,3.3
213,119,True,4.3
213,4,False,
213,12,True,4.0
214,30,True,3.6
214,25,True,4.9
214,94,True,2.9
214,114,True,4.8
215,39,True,4.5
215,43,False,
215,41,True,3.7
215,38,False,
215,60,False,
215,101,True,4.0
216,60,True,5.0
216,64,True,2.8
216,62,True,4.9
216,63,True,5.0
216,30,True,4.9
216,66,True,3.3
216,54,True,3.7
216,24,True,4.7
216,65,True,3.8
216,41,True,3.6
217,46,True,4.0
217,35,True,3.2
217,87,False,
218,55,True,3.7
218,53,True,3.8
218,67,True,4.4
218,54,False,
218,4,True,5.0
219,92,True,2.7
219,14,False,
219,15,True,4.2
219,8,False,
219,95,False,
219,102,True,3.6
219,87,False,
219,36,True,4.3
219,64,True,4.6
220,92,True,3.5
220,46,False,
220,97,True,2.8
220,94,True,4.3
220,47,False,
220,73,True,3.8
220,32,True,2.3
221,93,True,4.6
221,113,False,
221,88,True,3.8
221,101,True,4.3
221,106,True,3.1
221,91,True,2.7
221,114,False,
221,86,True,4.0
221,94,True,3.4
221,83,True,3.7
222,100,True,2.9
222,5,True,4.3
222,17,True,3.8
222,86,False,
222,90,False,
222,88,True,4.0
222,7,True,3.4
222,16,True,4.3
222,14,True,3.4
222,63,False,
222,47,True,4.1
223,14,True,2.7
223,7,True,2.4
223,12,True,3.9
223,1,True,4.3
223,9,False,
223,2,True,4.1
223,44,True,2.9
223,56,True,4.8
224,33,True,4.1
224,75,True,3.3
224,73,True,3.4
224,70,False,
224,25,True,4.1
224,77,True,5.0
224,83,True,3.9
224,69,True,2.7
224,28,False,
225,103,True,2.8
225,27,False,
225,26,True,3.7
225,29,True,4.0
225,23,True,3.9
225,51,True,4.2
226,104,True,4.1
226,103,True,4.4
226,117,True,5.0
226,118,False,
226,110,True,3.7
226,111,True,3.4
226,112,True,3.6
226,107,True,3.1
226,108,True,5.0
226,15,True,5.0
226,96,True,3.5
227,62,False,
227,1,True,4.4
227,59,True,4.7
227,60,True,4.6
227,36,True,4.0
228,106,True,3.8
228,108,True,2.8
228,109,True,3.4
228,115,True,4.7
228,110,True,4.7
228,104,True,3.5
228,113,True,2.7
229,44,False,
229,47,True,3.5
229,45,True,3.5
229,41,False,
229,40,True,4.4
229,36,True,4.1
229,50,True,2.9
229,82,True,4.6
229,109,True,4.9
230,40,True,5.0
230,17,True,4.4
230,46,True,3.6
230,1,True,3.4
230,42,True,4.4
230,74,True,4.1
230,104,True,4.0
231,47,True,4.5
231,40,True,4.5
231,113,False,
231,117,True,2.8
231,115,True,4.9
231,37,True,3.0
231,111,True,3.7
232,106,True,3.6
232,104,False,
232,15,True,5.0
232,8,True,4.3
232,2,True,5.0
232,1,True,4.1
232,17,True,4.6
232,107,False,
232,46,True,4.7
232,12,True,3.8
232,56,False,
233,59,True,3.1
233,67,True,3.8
233,61,True,4.2
234,64,True,4.1
234,83,True,4.7
234,52,True,3.8
234,36,True,4.0
235,72,True,3.7
235,105,True,4.2
235,80,True,3.9
235,112,True,4.3
235,69,False,
235,71,False,
235,18,False,
235,63,True,5.0
236,110,True,3.6
236,113,True,3.7
236,114,True,3.6
236,109,True,3.2
236,82,False,
236,71,True,3.9
237,57,True,3.9
237,64,True,4.5
237,66,False,
237,59,True,3.7
237,50,True,4.3
238,86,True,5.0
238,107,True,4.4
238,89,True,4.3
238,114,True,5.0
238,92,True,3.8
238,18,True,5.0
238,31,True,5.0
239,69,True,4.8
239,4,True,4.1
239,21,True,4.6
240,96,True,4.7
240,86,True,3.4
240,99,False,
240,85,False,
240,98,True,3.6
240,101,True,3.0
240,76,True,4.6
240,79,True,3.3
240,81,True,4.6
240,61,True,4.9
240,68,True,3.5
240,60,False,
241,5,True,3.7
241,12,True,3.4
241,17,False,
241,4,False,
241,2,True,3.6
241,1,True,4.4
241,7,True,5.0
241,3,True,4.1
241,14,True,4.1
241,8,True,3.9
241,42,True,3.7
241,59,True,4.4
242,105,True,3.5
242,103,True,3.0
242,111,True,4.6
242,101,True,4.6
242,67,True,4.3
242,65,True,3.2
243,116,False,
243,109,False,
243,113,False,
243,112,True,2.8
243,111,True,4.6
243,117,True,4.0
243,119,False,
243,108,True,4.5
243,17,True,2.6
243,8,False,
243,13,True,3.8
244,62,True,3.4
244,49,True,4.6
244,36,True,3.1
244,47,True,3.4
244,65,True,4.0
244,45,True,4.1
244,111,True,4.4
244,91,False,
245,82,True,4.0
245,85,True,4.2
245,69,True,4.5
245,41,False,
246,29,True,4.1
246,19,True,2.5
246,26,True,4.3
246,31,True,4.5
246,47,False,
246,89,True,2.7
247,111,True,3.3
247,109,True,4.7
247,103,False,
247,41,True,3.6
248,54,True,3.1
248,67,True,3.7
248,65,True,3.7
248,55,False,
248,53,True,3.7
248,44,True,4.4
248,102,False,
249,68,True,3.5
249,101,True,4.9
249,62,False,
249,53,True,3.1
249,102,True,2.8
249,65,True,4.3
249,94,True,4.2
249,66,True,2.8
249,99,True,4.3
250,91,True,3.7
250,93,True,4.7
250,47,True,3.6
251,37,True,4.7
251,25,True,3.8
251,44,False,
251,35,True,3.1
252,47,True,5.0
252,50,True,4.8
252,41,True,3.5
252,54,True,5.0
252,67,True,3.8
252,59,True,3.7
252,45,True,3.5
252,64,False,
252,43,True,4.7
252,112,True,3.2
252,12,True,4.4
253,33,True,3.4
253,28,False,
253,32,True,2.7
253,25,False,
253,97,True,2.7
254,63,True,4.8
254,54,True,4.1
254,65,True,3.3
254,55,False,
254,62,False,
254,53,True,2.7
254,60,False,
255,61,True,4.2
255,63,True,3.8
255,65,True,4.0
255,66,False,
255,59,True,3.4
255,57,True,3.0
255,62,True,3.8
255,52,True,3.4
255,96,True,3.6
255,117,True,3.7
256,65,True,3.9
256,60,True,3.4
256,59,True,4.5
256,74,True,5.0
257,24,True,4.1
257,80,True,3.7
257,84,True,4.2
257,18,True,4.4
257,31,True,4.4
257,93,False,
258,32,True,3.4
258,29,False,
258,97,True,2.9
258,88,True,2.7
258,21,True,4.9
258,90,True,3.7
258,34,False,
258,91,False,
258,106,True,4.2
259,43,True,3.3
259,39,True,4.7
259,38,True,4.7
259,35,False,
259,51,True,4.7
259,79,True,4.6
260,102,True,4.3
260,42,False,
260,94,True,3.1
260,97,True,4.2
260,41,False,
260,37,False,
260,71,True,4.6
260,28,True,4.0
261,78,True,4.4
261,79,True,4.1
261,84,False,
261,18,True,5.0
262,61,True,5.0
262,60,True,4.2
262,48,True,4.3
262,55,False,
262,44,True,4.1
262,54,False,
262,62,True,5.0
262,45,False,
262,119,True,4.1
262,5,True,4.1
263,77,True,5.0
263,84,True,4.4
263,71,True,2.9
263,19,True,3.5
263,26,True,3.6
263,31,True,3.4
263,23,True,3.7
263,5,True,4.3
264,55,True,3.5
264,5,True,4.3
264,8,True,4.9
264,10,True,3.3
265,100,True,4.4
265,88,True,3.3
265,89,True,4.0
265,102,True,4.8
265,86,True,4.3
265,90,True,4.1
265,118,True,4.4
265,84,True,4.2
266,107,True,3.4
266,116,True,3.6
266,105,False,
266,106,True,4.4
266,117,True,3.5
266,103,True,3.9
266,118,True,2.9
266,108,False,
266,8,True,4.3
266,100,True,2.9
266,40,True,3.3
267,80,True,4.9
267,76,True,3.8
267,75,True,4.2
267,10,False,
267,39,True,4.3
267,102,True,4.1
268,116,True,2.5
268,108,False,
268,114,True,4.1
268,105,True,3.1
268,111,False,
268,118,True,3.9
268,109,True,3.6
268,104,False,
268,63,False,
269,71,True,3.9
269,103,True,5.0
269,111,True,4.3
269,85,True,3.2
269,30,True,2.6
269,70,True,3.0
270,69,True,3.3
270,76,True,4.7
270,75,True,3.9
270,108,False,
270,80,True,4.3
270,116,True,3.0
270,73,True,4.1
270,103,True,3.8
270,115,True,4.3
270,71,True,3.8
270,59,True,3.7
270,70,True,3.4
271,20,False,
271,19,True,5.0
271,30,True,4.9
271,24,False,
271,23,True,3.8
271,32,False,
271,18,True,3.4
271,29,True,4.1
271,17,True,4.1
271,40,True,4.6
272,57,True,4.0
272,1,True,4.4
272,107,True,5.0
273,54,True,3.0
273,57,False,
273,100,True,3.3
273,94,True,2.6
273,56,False,
273,59,True,3.5
273,90,True,3.4
273,97,True,4.5
273,65,True,4.4
273,10,True,4.1
273,78,False,
274,99,False,
274,91,True,3.4
274,95,True,4.4
274,88,True,3.6
274,22,True,4.4
275,95,True,4.7
275,100,True,5.0
275,87,True,3.7
275,97,True,3.1
275,113,False,
276,100,True,3.4
276,90,True,2.8
276,91,True,3.1
276,75,True,3.4
276,72,True,4.5
276,88,True,5.0
276,73,True,3.5
276,101,True,3.7
276,45,True,3.3
276,67,True,2.9
276,84,True,2.9
277,69,True,3.1
277,75,True,3.0
277,73,False,
277,76,True,5.0
277,74,True,3.3
277,70,True,4.5
277,78,True,4.5
277,71,True,4.3
277,48,True,3.8
277,41,True,3.7
277,22,True,4.0
278,2,False,
278,12,True,2.7
278,8,False,
278,17,False,
278,118,True,5.0
278,5,True,5.0
278,10,True,5.0
278,13,True,3.9
278,24,False,
278,19,False,
278,97,True,4.8
279,108,False,
279,103,True,4.9
279,109,False,
279,104,True,4.0
279,106,True,3.4
279,115,True,4.0
279,112,True,2.8
279,107,True,3.7
279,27,True,3.3
279,35,True,3.9
279,57,True,2.8
280,114,True,3.7
280,108,True,3.5
280,55,True,3.6
281,84,True,3.2
281,16,True,4.2
281,114,True,4.3
282,106,True,3.9
282,34,True,3.9
282,109,True,3.9
282,23,True,4.1
282,116,True,4.3
282,115,True,3.5
282,101,False,
282,95,True,3.6
283,28,False,
283,19,False,
283,20,True,4.6
283,29,True,3.1
283,31,False,
283,22,True,4.9
283,23,False,
283,33,True,3.7
283,2,True,4.2
283,64,False,
283,12,True,2.8
284,111,True,4.4
284,117,True,4.7
284,106,True,4.8
284,108,True,3.6
284,115,False,
284,114,True,3.0
284,103,True,4.1
284,118,True,4.3
284,107,True,4.7
284,99,True,5.0
284,25,False,
284,110,True,3.2
285,50,True,4.6
285,13,True,3.9
285,8,True,3.9
285,44,True,4.4
285,109,True,3.8
285,91,True,4.3
286,86,False,
286,102,True,3.8
286,89,True,3.2
287,4,True,4.6
287,10,True,5.0
287,6,False,
287,15,True,3.4
287,8,True,3.6
287,14,False,
287,3,True,3.8
287,119,True,3.8
288,63,True,5.0
288,3,False,
288,17,True,4.4
288,65,True,4.5
288,2,False,
288,71,True,3.4
288,8,True,4.9
289,101,True,3.1
289,92,True,3.3
289,89,True,3.9
289,103,True,5.0
290,21,True,4.9
290,31,True,4.2
290,22,True,3.6
290,26,True,4.4
290,34,True,3.9
290,30,False,
290,29,True,3.5
290,20,False,
290,85,True,4.1
290,47,False,
290,97,False,
291,114,True,3.4
291,104,True,4.1
291,106,True,4.1
291,107,True,4.0
291,115,True,4.2
291,21,True,3.9
291,22,True,4.4
292,55,True,3.5
292,53,True,3.8
292,62,True,5.0
292,23,True,3.7
293,100,True,4.7
293,102,True,4.4
293,95,True,4.3
293,19,True,4.5
294,50,True,3.9
294,37,True,2.8
294,39,False,
294,46,False,
294,48,True,3.1
294,45,True,3.8
294,43,True,5.0
294,51,True,4.5
294,95,True,4.3
294,101,True,3.6
295,115,True,3.9
295,119,False,
295,89,True,4.0
295,107,False,
295,113,False,
295,96,True,4.1
295,66,True,3.8
295,8,True,4.8
296,48,True,4.7
296,46,True,3.4
296,40,True,4.5
296,39,True,5.0
296,52,True,4.6
296,111,True,3.4
297,29,True,4.5
297,26,True,4.0
297,23,False,
297,22,True,4.4
297,52,True,4.3
297,24,False,
298,95,True,3.4
298,89,False,
298,97,False,
298,29,True,5.0
299,112,True,3.6
299,43,True,2.8
299,119,True,3.1
299,50,False,
299,8,False,
300,63,True,3.7
300,40,True,3.2
300,49,False,
300,66,True,2.7
300,36,True,3.4
300,48,True,4.5
300,46,False,
300,59,True,4.6
300,55,True,4.2
300,72,True,4.1
300,78,True,5.0
300,34,True,5.0
